DateTime;Voltage;Current;Capacity_step;State_of_Charge;Temperature;Checkup_No;Index;Charge_Throughput;Energy_Throughput
06:04:2022 10:02:40:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:41:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:42:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:43:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:44:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:45:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:46:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:47:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:48:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:49:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:50:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:51:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:52:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:53:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:54:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:55:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:56:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:57:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:58:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:02:59:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:00:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:01:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:02:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:03:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:04:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:05:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:06:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:07:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:08:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:09:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:10:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:11:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:12:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:13:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:14:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:15:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:16:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:17:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:18:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:19:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:20:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:21:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:22:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:23:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:24:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:25:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:26:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:27:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:28:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:29:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:30:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:31:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:32:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:33:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:34:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:35:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:36:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:37:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:38:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:39:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:40:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:41:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:42:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:43:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:44:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:45:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:46:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:47:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:48:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:49:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:50:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:51:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:52:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:53:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:54:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:55:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:56:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:57:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:58:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:03:59:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:00:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:01:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:02:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:03:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:04:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:05:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:06:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:07:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:08:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:09:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:10:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:11:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:12:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:13:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:14:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:15:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:16:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:17:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:18:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:19:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:20:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:21:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:22:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:23:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:24:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:25:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:26:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:27:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:28:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:29:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:30:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:31:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:32:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:33:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:34:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:35:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:36:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:37:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:38:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:39:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:40:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:41:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:42:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:43:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:44:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:45:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:46:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:47:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:48:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:49:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:50:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:51:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:52:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:53:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:54:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:55:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:56:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:57:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:58:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:04:59:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:00:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:01:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:02:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:03:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:04:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:05:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:06:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:07:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:08:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:09:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:10:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:11:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:12:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:13:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:14:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:15:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:16:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:17:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:18:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:19:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:20:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:21:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:22:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:23:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:24:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:25:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:26:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:27:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:28:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:29:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:30:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:31:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:32:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:33:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:34:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:35:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:36:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:37:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:38:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:39:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:40:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:41:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:42:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:43:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:44:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:45:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:46:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:47:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:48:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:49:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:50:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:51:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:52:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:53:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:54:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:55:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:56:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:57:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:58:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:05:59:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:00:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:01:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:02:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:03:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:04:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:05:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:06:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:07:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:08:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:09:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:10:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:11:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:12:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:13:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:14:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:15:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:16:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:17:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:18:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:19:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:20:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:21:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:22:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:23:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:24:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:25:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:26:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:27:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:28:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:29:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:30:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:31:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:32:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:33:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:34:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:35:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:36:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:37:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:38:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:39:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:40:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:41:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:42:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:43:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:44:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:45:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:46:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:47:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:48:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:49:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:50:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:51:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:52:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:53:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:54:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:55:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:56:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:57:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:58:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:06:59:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:00:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:01:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:02:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:03:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:04:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:05:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:06:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:07:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:08:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:09:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:10:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:11:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:12:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:13:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:14:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:15:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:16:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:17:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:18:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:19:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:20:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:21:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:22:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:23:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:24:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:25:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:26:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:27:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:28:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:29:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:30:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:31:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:32:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:33:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:34:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:35:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:36:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:37:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:38:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:39:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:40:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:41:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:42:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:43:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:44:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:45:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:46:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:47:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
06:04:2022 10:07:48:872;4,071;0;0;90,25;25,9;0;Pause;119,4;448,1
